Clave de entidad federativa,Nombre de la entidad,Clave de municipio o delegación,Nombre del municipio o delegación,Clave de localidad,Nombre de la localidad,Población total,Población masculina,Población femenina,Población en hogares censales indígenas,Grado promedio de escolaridad,Población económicamente activa,Población sin derechohabiencia a servicios de salud  ,Población derechohabiente a servicios de salud
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Unión del Barrial,410,215,195,0,6.88,141,115,295
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Benito Juárez,505,258,247,0,8.08,204,207,298
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Compuertas,1017,495,522,7,7.97,374,207,808
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Consuelo,1142,562,580,0,7.73,396,190,952
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Antonio del Coyote,9653,4762,4891,19,8.31,3634,2500,7105
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Cuije,1015,535,480,0,8.63,399,318,695
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Escuadrón Doscientos Uno,1066,529,537,0,7.25,426,349,710
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Esperanza,1447,738,709,5,7.98,523,270,1175
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Filipinas (Lampacitos),199,98,101,0,6.1,65,0,198
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Granada,1286,641,645,3,7.17,462,576,710
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Guadalupe Victoria,842,425,417,0,6.8,303,318,524
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Hidalgo,4143,2044,2099,0,7.56,1519,1072,3065
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Hormiguero,2069,1054,1015,5,8.02,828,780,1271
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Luz,2432,1240,1192,5,7.45,838,601,1823
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Manantial,491,232,259,0,8.44,169,180,311
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Maravillas,1045,507,538,4,7.71,343,236,809
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Monte Alegre,660,315,345,4,6.65,201,157,491
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Petronilas,587,296,291,0,6.7,204,218,368
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Pilar,684,356,328,0,7.67,255,134,549
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Pola,5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Purísima,1771,923,848,0,8.19,646,546,1221
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Refugio,888,455,433,9,6.27,329,209,678
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Sacrificio,433,210,223,5,6.71,137,62,371
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Antonio del Alto,192,96,96,0,6.5,53,61,128
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Felipe Aguanaval,325,157,168,0,6.55,100,29,274
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Francisco Aguanaval,173,91,82,0,5.26,58,109,64
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Martín de la Cabaña,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Santa Ana del Pilar,1260,645,615,0,9.01,424,229,1030
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Santo Niño Aguanaval,2164,1058,1106,3,6.88,752,854,1265
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Solima,1602,822,780,5,6.98,526,388,1208
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Solís,282,147,135,0,5.69,93,65,217
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Tierra Blanca,8,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Veinte de Noviembre,1420,709,711,0,8.02,481,349,1069
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Vicente Guerrero,265,138,127,0,6.85,76,64,200
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Vizcaya,219,112,107,0,7.2,73,15,204
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Olivo,477,233,244,0,6.91,166,240,237
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Andalucía,151,71,80,5,7.57,52,52,96
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Cariño,6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Corona,728,395,333,0,7.16,245,303,424
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Palma,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Las Palomas,677,333,344,0,6.3,217,234,443
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Doña Margarita (Monclova) [Establo],12,7,5,2,6.3,5,0,12
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Isidro,176,82,94,0,6.28,72,53,123
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Cairo,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Morelos Dos (Bilbao),180,87,93,16,6.54,62,47,133
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Benito Juárez,6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Valverde,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Escondida,8,4,4,0,5.6,3,1,7
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Asturias,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Fracción Sur de Oviedo (La Grulla),2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Cambio,3773,1874,1899,8,7.51,1381,1120,2642
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Irlanda,134,71,63,7,6.56,53,8,126
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Julián,301,143,158,0,6.97,94,88,206
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Elena (Baracaldo),3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Ignacio Zaragoza (La Crisis),26,11,15,0,8.25,10,8,18
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Redención Agraria,34,16,18,0,7.21,10,0,34
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Monte Carlo,10,5,5,0,7.38,5,8,2
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Rancho de Afuera,450,224,226,0,7.91,153,166,283
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Fresno del Sur (El Fresno),278,144,134,4,6.86,99,41,237
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Batalla,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Benavides (Morelos Uno),149,72,77,0,5.94,53,25,124
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Cambio,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Las Carpas,11,5,6,0,3.5,3,2,9
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Corea,277,137,140,0,6.9,103,68,209
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Cuatro,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Flor de Mayo y la Barca,1422,683,739,0,6.42,484,286,1136
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Lázaro Cárdenas (Benito Juárez Seis),11,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noacan (No que No),249,130,119,0,5.97,72,69,180
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Nueva Soledad,39,22,17,0,3.79,13,8,31
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Reforma (Morelos Cuatro),7,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San José de los Emilianos,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Santa Brígida,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Santa Isabel (Coleadero los Dos Amigos),2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Solima,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Loco,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Carmen,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Frontera,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Rancho Negro,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Pénjamo,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Congregación Sacrificio (El Dólar),101,52,49,0,6.57,22,39,47
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria de la Quemada (Noria de la Blanca),7,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Consuelo,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Monterrey,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Morelos Siete (Los López),5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Morelos Trece,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Morelos Ocho,7,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Jarinche,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Patricio (Sector Tres Congregación Hidalgo),2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Del Fierro,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Morelos Nueve (González Herrera),3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Grulla,9,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Las Cruces,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Sector Seis,9,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Sociedad (La Local),4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Huarache,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Torreón [Granja],9,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Cinco,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Morelos Once (El Edén),2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Edén (Los Galindo),10,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Santa Cecilia,121,57,64,0,5.91,39,26,95
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Báscula [Agroindustrializados],11,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Rosario,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Los Ángeles,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Nidia Edith,12,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Sector Seis Purísima,34,18,16,0,8.68,8,17,17
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Solima Dos [Grupo de Responsabilidad Solidaria],10,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Gerardo [Granja],5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Veintiuno de Marzo (La Reforma),9,5,4,0,5.25,2,8,1
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Entronque Congregación Hidalgo,7,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria de Ejido Compuertas,25,13,12,0,4.38,8,20,5
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria Número Tres Ejido San Miguel,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria Número Cinco Ejido San Miguel,5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria Santa Ana del Pilar Sector Dos (Mencho),26,12,14,0,9.53,8,12,14
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Pacífico,447,241,206,0,6.51,155,93,341
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Solima Número Uno,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Solima Número Dos (Las Moras),1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Entrada al Cuije,62,33,29,0,10.07,21,8,54
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Santa Ana del Pilar Uno A [Grupo Solidario],6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Noria Número Cuatro,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Vado,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Jilimones,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria Elías,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria Número Dos del Ejido Buen Abrigo,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Tejabán,26,14,12,0,6.76,10,12,14
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Guadalupe [Establo],2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Paredón,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Milagro de Fresneo,9,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Sector Dos Andalucía,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Morelos Ciento Noventa,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Enrique Segovia Cisneros,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Fortuna,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Nuevo Mieleras (La Tres),928,475,453,2,6.55,294,326,560
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Dólar,229,109,120,0,8.01,73,96,133
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Enramada,32,13,19,0,5.17,9,25,7
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria Elena,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,San Pablo Guelatao,173,89,84,0,6.08,69,17,156
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Granada Noria Setecientos Sesenta y Siete,9,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Estanque (Sector Cuatro Andalucía),2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria de Caterpilar,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,La Noria Tres,6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Raúl Salazar Castañón,13,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Fuerte,7,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Carolinas Uno,6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Tito Quintana Morales,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Loco,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Báscula la Sandillita,9,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Los Alfredos,5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Noria el Quince,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Fraccionamiento Residencial 21,126,60,66,0,14.42,57,32,94
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Parcelas de Hormiguero (Los Chiveros),5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Colonia Montolleras,33,17,16,0,7.68,10,19,14
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Yonke,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Albia [Granja],6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,El Parreño,7,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Matamoros,#NAME?,Fraccionamiento los Olivos,276,141,135,0,7.38,75,109,134
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Total del Municipio,216206,107401,108805,1152,10.07,84977,34513,179672
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Localidades de una vivienda,229,129,100,1,*,98,51,174
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Localidades de dos viviendas,88,49,39,0,*,35,22,66
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Monclova,215271,106901,108370,1151,10.08,84609,34332,178929
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,San Antonio (California),4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Carrizalejo,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,María Genoveva,29,16,13,0,13,11,2,27
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Oro (Nuevo Poblado el Oro),186,102,84,0,6.71,61,24,161
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,La Reyna (Alberto Ibarra Morales),6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,San José del Oro (San José de las Cañas),1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,San Juanito,5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Santa Cruz,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Salitrillos (Yucatán),84,37,47,0,6.67,37,0,84
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Buenos Aires,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Georgina (Las Quintas),37,23,14,0,14.17,13,0,37
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Las Juanitas (Juanita),1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,La Junta,5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Mezquite,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Santa Águeda de los Castillo (La Miseria),3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,La Mota,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Nada,11,7,4,0,13,4,0,11
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Oro,5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Papalote (San Francisco),12,6,6,0,11.64,7,2,10
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,La Rosita,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,San Vicente (Salitrillos),4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Los Ruiseñores,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Rayo,5,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Planta el Granjeno [Sigma Ingeniería],8,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,La Escondida (El Sauz),1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,La Codorniz,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Los Gatitos,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Lorenzo Register,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Gilberto Sosa,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Federico Hernández Castro,6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Paraíso,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,San Carlos,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Lico Muñoz,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Las Ánimas (Santa Elena),1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Noria Blanca,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Gabriela,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Ya Merito (Heberto Rodríguez Mona),4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Licenciada Mijares,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,José Figueroa,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Genaro Gutiérrez Correa,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,José del Carmen Medina,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Licenciado Muela (Guti Pipa Lica),6,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Alfonso Macías Aguilar,7,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Fracción San Miguel (Jesús de la Cruz),15,6,9,0,4.63,6,0,12
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Santa Teresita,12,6,6,0,9.7,5,10,2
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Federico Padilla,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Los Pinos,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,R.C. (Rolando Rivero Rivero),1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Gilberto Haro,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,San Francisco,3,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Luis Ontiveros,1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,El Borbollón,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Valdemar Arzola,4,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Romeo Briceño Montes,2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Alberto Villarreal Rodríguez (La Merma),2,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Sofymar (Mario Moreno de los Santos),1,*,*,*,*,*,*,*
#NAME?,Coahuila de Zaragoza,#NAME?,Monclova,#NAME?,Jesús de los Santos,3,*,*,*,*,*,*,*
